kernel,blksz_x,blksz_y,grdsz_x,grdsz_y,numele,inst_per_warp,warp_nonpred_execution_efficiency,inst_replay_overhead,gld_transactions_per_request,gld_transactions,gst_transactions,l2_read_transactions,l2_write_transactions,dram_read_transactions,dram_write_transactions,global_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,dram_read_throughput,dram_write_throughput,tex_cache_throughput,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_write_throughput,gld_efficiency,tex_cache_transactions,flop_count_sp,flop_count_sp_add,flop_count_sp_mul,inst_executed,inst_issued,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_other,stall_constant_memory_dependency,stall_pipe_busy,inst_fp_32,inst_integer,inst_control,inst_compute_ld_st,inst_misc,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,l2_tex_read_transactions,stall_memory_throttle,stall_not_selected,l2_tex_write_transactions,ipc,issued_ipc,sm_efficiency,achieved_occupancy,eligible_warps_per_cycle,flop_sp_efficiency,duration,shared_load_transactions_per_request,shared_store_transactions_per_request,shared_store_transactions,shared_load_transactions,shared_load_throughput,shared_store_throughput,stall_texture,stall_sync,shared_efficiency,branch_efficiency,warp_execution_efficiency,local_load_transactions_per_request,local_store_transactions_per_request,gst_transactions_per_request,local_load_transactions,local_store_transactions,local_hit_rate,local_load_throughput,local_store_throughput,gst_efficiency,flop_count_sp_fma,flop_count_sp_special,inst_bit_convert
KernelVectorAddCBTrigILP2_64, 0.23512,-0.18226, 0.26416,-0.18830,-0.90603,-0.30308, 0.16684, 0.22491, 0.45443,-0.12128,-0.48587,-0.13410,-0.32016,-0.19789, 0.03088, 0.91999,-0.49492,-0.44162,-0.09871,-0.14177, 0.83027, 0.47716, 0.39751,-0.25543,-0.32667, 2.09035, 0.21249,-0.25049, 1.46624,-0.23571, 1.46625,-0.77824,-1.07957,-0.12060,-0.13702,-0.12773,-0.12407,-0.11644,-0.12248, 0.71993,-0.40618,-0.05297, 2.53861, 0.55599, 0.40650,-0.13263,-0.12026,-0.14141,-0.12041,-0.12161,-0.12248,-0.13669,-0.13669,-0.12133,-0.12133,-0.13420, 2.88637, 0.31351,-0.32016,-0.84625, 0.81620, 0.74972, 1.02772, 0.36670, 0.73436,-0.09626, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550, 0.44184,-0.11944,-0.26390, 0.38622, 0.40381, 1.46131,-1.13998,-0.45176, 0.91404,-0.22886
KernelVectorAddCBTrigILP2, 0.11549,-0.18226, 0.68924,-0.18830, 1.03486,-0.22086,-0.09710,-0.44674,-0.51160,-0.11850, 0.04762,-0.11343, 0.51837,-0.01138,-0.21010,-0.65013,-0.33930,-0.33406,-0.68263,-0.54366, 0.41947, 0.30361,-0.43725, 0.88838,-0.27197,-0.65061,-0.10045,-0.36089, 0.36133,-0.36324, 0.36132, 0.96501, 0.64892,-0.11870,-0.07136,-0.09708,-0.10734,-0.07085,-0.11234, 0.27222, 0.59743,-0.45276,-0.51374,-0.31217,-0.35375,-0.08288,-0.11554,-0.05549,-0.11574,-0.11255,-0.11234,-0.07128,-0.07128,-0.11580,-0.11580,-0.11349,-0.43226,-0.38281, 0.51837, 1.38647, 0.64629, 0.18104,-0.17494,-0.11011, 1.15995,-0.08797, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.11771, 0.60865, 0.71147, 0.02773, 0.54882, 0.61654, 1.29688,-0.51513, 1.07449
KernelVectorAddCBTrigILP2, 1.31181,-0.18226,-0.16092,-0.18830,-0.90603,-0.30198,-0.08608,-0.14703,-0.51160,-0.12267,-0.75261,-0.13677,-0.55540,-0.21026,-0.61333,-0.65013,-0.62854,-0.53396,-0.94860,-0.72672, 0.57011, 0.37986,-0.26701, 0.91858,-0.61172,-0.86497,-0.21606,-0.66231, 0.05659,-0.65927, 0.05659,-0.77921, 0.64892,-0.12096,-0.13106,-0.12514,-0.12252,-0.11646,-0.12253, 0.64176, 0.83624,-0.72242,-0.58005,-0.28180,-0.49414,-0.12860,-0.12107,-0.13227,-0.12122,-0.12173,-0.12253,-0.12975,-0.12975,-0.12198,-0.12198,-0.13677,-0.19332,-0.42094,-0.55540,-0.68380, 0.20938, 0.27796,-0.51276,-0.25487, 0.83931,-0.09531, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.11987,-0.47996, 0.67928,-0.06141, 0.33255, 0.61654,-0.28966,-0.51513,-0.36475
KernelVectorAddCBTrigILP2,-0.24341,-0.18226, 0.68924,-0.18830, 1.03486,-0.18739,-0.09667,-0.43591,-0.51160,-0.11850, 0.04762,-0.11342, 0.57097,-0.01139,-0.12357,-0.65013,-0.11735,-0.18066,-0.47853,-0.40319, 0.44521, 0.31684,-0.43680, 0.89711,-0.04282,-0.34142, 0.11362,-0.12940, 0.93377,-0.13054, 0.93376, 1.37526, 0.64892,-0.11861,-0.06799,-0.09562,-0.10647,-0.06927,-0.11189, 0.16944, 0.55015,-0.46727,-0.44734,-0.32309,-0.08097,-0.08031,-0.11535,-0.05130,-0.11554,-0.11215,-0.11189,-0.06835,-0.06835,-0.11552,-0.11552,-0.11349,-0.29936,-0.17807, 0.57097, 1.91272, 1.21505, 0.93446, 0.25808, 0.16421, 1.84405,-0.09025, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.11758, 0.67159, 0.69921, 0.23626, 1.05478, 0.61654, 1.38861,-0.51513, 1.15770
KernelVectorAddCBTrigILP2_64, 0.71365,-0.18226, 1.11432,-0.18830, 1.03486,-0.26579, 0.13153,-0.53701, 0.45443,-0.11294, 1.11458,-0.10653, 1.81306, 0.01108, 2.30267, 0.92867,-0.40868,-0.38201, 0.05990,-0.03260, 0.82383, 0.51135, 0.16445,-0.09584,-0.26536, 2.38319, 0.30398,-0.23062, 1.81262,-0.23304, 1.81262, 0.83678,-1.07957,-0.11665,-0.07252,-0.09759,-0.10764,-0.10978,-0.10940, 0.16929,-0.03643,-0.10322, 1.30683,-0.64164, 0.03010,-0.08236,-0.11184,-0.06437,-0.11047,-0.10961,-0.10940,-0.07839,-0.07839,-0.11119,-0.11119,-0.10661, 1.78942,-0.07070, 1.81306,-0.73199, 0.75381, 0.70002, 0.51910, 0.09436, 0.96170,-0.08638, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550, 0.44184,-0.11514, 1.89617, 0.48279, 0.52510, 1.75562,-1.13998, 1.26538, 3.50420, 1.84162
KernelVectorAdd,-1.32010,-0.18226,-1.43615,-0.18830, 1.03486, 0.23061, 0.23945,-0.56229,-0.51160,-0.11850, 0.04762,-0.11352,-0.81244,-0.01148,-0.33769,-0.65013,-0.92177,-0.73663,-1.21824,-0.91231,-1.60191,-1.45569,-0.43741,-1.47594,-0.87354,-1.15545,-0.82300,-0.96787,-1.59685,-0.97356,-1.59688,-0.11158, 0.64892,-0.12116,-0.15670,-0.13412,-0.12954,-0.11764,-0.12484,-1.41981,-0.67609, 1.04542,-0.58682,-0.58945,-0.61511,-0.14776,-0.12108,-0.16431,-0.12233,-0.12357,-0.12484,-0.15359,-0.15359,-0.12303,-0.12303,-0.11349,-0.48767,-0.48974,-0.81244,-1.29472,-2.37048,-0.92928,-1.96283,-1.01176,-1.27052,-0.06788, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234,-1.63111,-1.63111,-0.53505,-0.12087,-0.98393,-1.61631,-0.70819,-1.23677, 0.61654,-1.02413,-0.51513,-1.03103
KernelVectorAdd, 0.47438,-0.18226, 1.11432,-0.18830, 1.03486,-0.32793, 0.22057, 1.12043,-0.51160,-0.11850, 0.04762,-0.11352,-0.81244,-0.01150,-0.33430,-0.65013, 2.19947, 1.42060, 1.65193, 1.06314,-1.60191,-1.45569,-0.43741,-1.47594, 2.34774, 0.66020,-0.13559, 2.28459,-0.63252, 2.28277,-0.63251,-0.77766, 0.64892,-0.12112,-0.15670,-0.13412,-0.12954,-0.11420,-0.12460,-1.40768,-2.00219, 2.05470,-0.55823,-0.51630, 0.13151,-0.14776,-0.12101,-0.16366,-0.12209,-0.12326,-0.12460,-0.15259,-0.15259,-0.12287,-0.12287,-0.11349,-0.47244, 0.07317,-0.81244, 0.23372,-0.58399, 0.39981, 1.34059,-0.09916,-1.26312,-0.09680, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234,-1.63111,-1.63111,-0.53505,-0.12087,-0.98393,-1.61631,-0.70819,-1.23677, 0.61654,-1.02413,-0.51513,-1.03103
KernelVectorAddCBTrigILP4,-0.12378,-0.18226, 0.26416,-0.18830,-0.90603,-0.29074,-0.07060,-0.10008,-0.51160,-0.12267,-0.75261,-0.13674,-0.60745,-0.21148,-0.60815,-0.65013,-0.58760,-0.50567,-0.91095,-0.70081, 0.48749, 0.33860, 0.01843, 0.86838,-0.58557,-0.81355,-0.25068,-0.61965,-0.03858,-0.61383,-0.03858,-0.77891, 0.64892,-0.12106,-0.13440,-0.12659,-0.12339,-0.11666,-0.12292, 0.93569, 0.76814,-0.71076,-0.43986, 0.50651,-0.46860,-0.13113,-0.12120,-0.13596,-0.12156,-0.12204,-0.12292,-0.13252,-0.13252,-0.12235,-0.12235,-0.13677,-0.37726,-0.41997,-0.60745,-0.85084, 0.19460, 0.71164,-0.46952,-0.25848, 0.69056,-0.09603, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.11999,-0.54225, 0.71052,-0.10603, 0.22428, 0.61654,-0.38043,-0.51513,-0.44709
KernelVectorAdd,-0.84157,-0.18226,-1.01107,-0.18830, 1.03486,-0.25435, 0.23786,-0.39980,-0.51160,-0.11850, 0.04762,-0.11352,-0.81244,-0.01149,-0.33080,-0.65013, 0.74274, 0.41379, 0.31238, 0.14117,-1.60191,-1.45569,-0.43741,-1.47594, 0.84441,-0.17644,-0.47717, 0.76663,-1.08258, 0.76300,-1.08260, 2.96500, 0.64892,-0.12116,-0.15670,-0.13412,-0.12954,-0.11763,-0.12482,-1.40661,-1.15422, 1.47035,-0.59470,-0.57457,-0.59989,-0.14776,-0.12108,-0.16426,-0.12231,-0.12354,-0.12482,-0.15351,-0.15351,-0.12301,-0.12301,-0.11349,-0.48657,-0.48068,-0.81244,-0.54517,-1.53532,-1.88379,-1.03502,-0.77232,-1.18007,-0.09433, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234,-1.63111,-1.63111,-0.53505,-0.12087,-0.98393,-1.61631,-0.70819,-1.23677, 0.61654,-1.02413,-0.51513,-1.03103
KernelVectorAddCB, 1.19218,-0.18226,-1.43615,-0.18830,-0.90603,-0.31653, 0.46351, 1.60070,-0.51160,-0.12267,-0.75261,-0.13684,-0.97653,-0.20791,-0.63393,-0.65013, 0.44550, 0.20835, 0.03904,-0.04696,-1.60191,-1.45569,-0.30069,-1.47594, 0.49467,-0.24709,-0.53201, 0.45688,-1.17442, 0.45855,-1.17439,-0.77145, 0.64892,-0.12176,-0.15715,-0.13686,-0.12772,-0.11849,-0.12651,-1.23577,-0.82275, 1.11169,-0.59816, 2.39980,-0.58123,-0.14821,-0.12286,-0.16699,-0.12347,-0.12525,-0.12651,-0.15619,-0.15619,-0.12437,-0.12437,-0.13677,-0.48281,-0.46940,-0.97653,-0.38982,-0.97807,-2.56594,-0.56462,-0.59636,-0.98342,-0.09858, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234,-1.63111,-1.63111,-0.53505,-0.12087,-0.98393,-1.61631,-0.70819,-1.23677, 0.61654,-1.02413,-0.51513,-1.03103
KernelVectorAddCBTrigILP4_128,-0.96121,-0.18226,-1.43615,-0.18830,-0.90603, 0.37834, 0.07576,-0.47563, 2.38623,-0.11850, 0.04762,-0.13672,-0.21076,-0.20635,-0.57082, 1.74470,-1.10246,-0.86151,-0.87931,-0.67904, 0.88379, 0.73747,-0.36978, 1.07691,-1.06004,-1.18214,-0.65199,-1.15615,-0.86074,-1.15863,-0.86077, 0.56967,-1.94382,-0.12066,-0.13702,-0.12773,-0.12407,-0.10802,-0.12325, 0.58109, 1.41049,-1.18304,-0.56556,-0.39494,-0.61356,-0.13300,-0.12104,-0.14291,-0.12063,-0.12243,-0.12325,-0.13844,-0.13844,-0.12152,-0.12152,-0.13677,-0.48743,-0.48883,-0.21076,-0.96582,-1.81987,-1.14646,-1.75719,-0.85542,-0.82339,-0.08433, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-3.81831, 0.10461, 0.61536, 0.61536, 2.39538,-0.11944,-0.26390, 0.68269,-0.45068,-0.61197,-2.01825,-0.45176,-0.15506,-0.44051
KernelVectorAdd, 0.95291,-0.18226,-1.01107,-0.18830,-0.90603,-0.32875, 0.21833, 2.20373,-0.51160,-0.12267,-0.75261,-0.13686,-0.97653,-0.20697,-0.64737,-0.65013, 0.98429, 0.58073, 0.53449, 0.29404,-1.60191,-1.45569,-0.21861,-1.47594, 1.07128,-0.07003,-0.39789, 1.01832,-1.00795, 1.01568,-1.00790,-0.76756, 0.64892,-0.12175,-0.15807,-0.13686,-0.12954,-0.11769,-0.12659,-1.21056,-1.46887, 1.55634, 0.10916, 0.46056, 0.07734,-0.14913,-0.12285,-0.16687,-0.12344,-0.12535,-0.12659,-0.15604,-0.15604,-0.12434,-0.12434,-0.13677,-0.47069,-0.06016,-0.97653, 0.28527,-0.42511,-2.77093, 0.72554,-0.19606,-1.15504,-0.09894, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234,-1.63111,-1.63111,-0.53505,-0.12087,-0.98393,-1.61631,-0.70819,-1.23677, 0.61654,-1.02413,-0.51513,-1.03103
KernelVectorAdd, 1.07255,-0.18226, 0.26416,-0.18830, 1.03486,-0.32698, 0.22262, 0.20685,-0.51160,-0.11850, 0.04762,-0.11352,-0.81244,-0.01150,-0.33232,-0.65013, 2.11826, 1.36448, 1.57725, 1.01174,-1.60191,-1.45569,-0.43741,-1.47594, 2.26393, 0.62244,-0.15821, 2.19997,-0.65761, 2.19804,-0.65761,-0.77781, 0.64892,-0.12112,-0.15670,-0.13412,-0.12954,-0.11425,-0.12463,-1.44796,-1.81313, 1.92828,-0.37985,-0.43624,-0.02410,-0.14776,-0.12102,-0.16374,-0.12211,-0.12329,-0.12463,-0.15271,-0.15271,-0.12289,-0.12289,-0.11349,-0.47216,-0.04340,-0.81244, 0.16559,-0.62087, 0.33348, 0.86279,-0.23214,-1.26441,-0.09669, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234,-1.63111,-1.63111,-0.53505,-0.12087,-0.98393,-1.61631,-0.70819,-1.23677, 0.61654,-1.02413,-0.51513,-1.03103
KernelVectorAddCB,-1.20047,-0.18226, 0.68924,-0.18830,-0.90603,-0.32500, 0.45560,-0.19397,-0.51160,-0.12267,-0.75261,-0.13686,-0.97653,-0.20817,-0.63722,-0.65013, 1.14051, 0.68871, 0.67816, 0.39292,-1.60191,-1.45569,-0.26909,-1.47594, 1.18470, 0.15702,-0.37474, 1.18112,-0.95969, 1.17871,-0.95963,-0.76643, 0.64892,-0.12175,-0.15715,-0.13686,-0.12772,-0.11766,-0.12649,-1.39454,-1.19072, 1.46025,-0.58359,-0.45535,-0.39995,-0.14821,-0.12286,-0.16693,-0.12344,-0.12522,-0.12649,-0.15608,-0.15608,-0.12436,-0.12436,-0.13677,-0.47688,-0.40178,-0.97653, 0.19742,-0.60018,-0.58146, 0.07735,-0.45937,-1.21328,-0.09906, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234,-1.63111,-1.63111,-0.53505,-0.12087,-0.98393,-1.61631,-0.70819,-1.23677, 0.61654,-1.02413,-0.51513,-1.03103
KernelVectorAddCBTrig, 0.71365,-0.18226, 0.26416,-0.18830,-0.90603,-0.31078,-0.09347, 0.27907,-0.51160,-0.12267,-0.75261,-0.13677,-0.64835,-0.20926,-0.56825,-0.65013,-0.16040,-0.21041,-0.51811,-0.43043, 0.41035, 0.29876,-0.17178, 0.78794,-0.13975,-0.22443, 0.07379,-0.17432, 0.72412,-0.16594, 0.72414,-0.77583, 0.64892,-0.12113,-0.13702,-0.12773,-0.12407,-0.10747,-0.12350, 0.94318, 0.30414,-0.50095,-0.31794, 1.18301, 0.31994,-0.13313,-0.12159,-0.14188,-0.12166,-0.12254,-0.12350,-0.13690,-0.13690,-0.12245,-0.12245,-0.13677,-0.13854, 0.12459,-0.64835, 1.87872, 1.21126, 0.23441, 0.51484, 0.34032, 1.57326,-0.09739, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.12009,-0.59119, 0.68203, 0.15499, 0.85761, 0.61654,-0.45176,-0.51513,-0.51179
KernelVectorAdd, 1.19218,-0.18226,-0.58599,-0.18830,-0.90603,-0.33164, 0.20345, 2.22179,-0.51160,-0.12267,-0.75261,-0.13684,-0.97653,-0.20874,-0.65188,-0.65013, 1.57951, 0.99212, 1.08184, 0.67076,-1.60191,-1.45569, 0.00137,-1.47594, 1.59921, 0.19717,-0.23399, 1.63857,-0.82406, 1.64449,-0.82398,-0.76326, 0.64892,-0.12174,-0.15807,-0.13686,-0.12954,-0.11761,-0.12653,-1.04542,-1.50882, 1.49063,-0.54508, 0.49322, 0.34025,-0.14913,-0.12283,-0.16672,-0.12338,-0.12528,-0.12653,-0.15580,-0.15580,-0.12430,-0.12430,-0.13677,-0.46355, 0.20470,-0.97653, 0.43300,-0.35168,-1.54064, 0.90762, 0.00241,-1.12828,-0.09916, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234,-1.63111,-1.63111,-0.53505,-0.12087,-0.98393,-1.61631,-0.70819,-1.23677, 0.61654,-1.02413,-0.51513,-1.03103
KernelVectorAddCBTrigILP4, 1.43144,-0.18226,-0.16092,-0.18830, 1.03486,-0.22164,-0.07723,-0.49368,-0.51160,-0.11850, 0.04762,-0.11339, 0.65549,-0.01134,-0.21642,-0.65013,-0.48715,-0.43625,-0.81859,-0.63724, 0.48382, 0.33674,-0.43737, 0.91301,-0.42450,-0.76931,-0.17273,-0.51498, 0.19239,-0.51666, 0.19237, 0.69174, 0.64892,-0.11844,-0.06257,-0.09327,-0.10506,-0.11029,-0.11040, 0.33139, 0.75408,-0.57879,-0.57934,-0.39315,-0.48840,-0.07619,-0.11466,-0.04197,-0.11506,-0.11054,-0.11040,-0.06085,-0.06085,-0.11513,-0.11513,-0.11349,-0.43897,-0.41901, 0.65549,-0.89030, 0.36217, 0.83743,-0.44928,-0.20911, 0.97921,-0.08573, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.11738, 0.77273, 0.71222,-0.02328, 0.42505, 0.61654, 1.53602,-0.51513, 1.29142
KernelVectorAddCB, 1.67071,-0.18226, 0.26416,-0.18830, 1.03486,-0.32806, 0.44848, 0.12019,-0.51160,-0.11850, 0.04762,-0.11350,-0.81244,-0.01148,-0.34340,-0.65013, 2.18246, 1.40885, 1.63629, 1.05238,-1.60191,-1.45569,-0.43741,-1.47594, 2.33050, 0.60609,-0.13601, 2.26688,-0.63777, 2.26694,-0.63777,-0.77769, 0.64892,-0.12111,-0.15304,-0.13412,-0.12224,-0.11393,-0.12410,-1.39075,-1.76854, 1.75927,-0.10979,-0.43949, 0.44535,-0.14410,-0.12101,-0.16361,-0.12193,-0.12256,-0.12410,-0.15220,-0.15220,-0.12285,-0.12285,-0.11349,-0.47400, 0.34539,-0.81244, 0.57955,-0.19931, 0.43771, 1.47794, 0.24946,-0.73377,-0.09674, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234,-1.63111,-1.63111,-0.53505,-0.12087,-0.98393,-1.61631,-0.70819,-1.23677, 0.61654,-1.02413,-0.51513,-1.03103
KernelVectorAddCBTrigILP2,-0.96121,-0.18226, 0.68924,-0.18830,-0.90603,-0.25958,-0.09432,-0.19397,-0.51160,-0.12267,-0.75261,-0.13678,-0.62165,-0.20841,-0.58064,-0.65013,-0.51317,-0.45423,-0.84251,-0.65370, 0.46209, 0.32561,-0.37809, 0.83071,-0.47714,-0.63566,-0.21065,-0.54205, 0.07765,-0.53912, 0.07765,-0.77837, 0.64892,-0.12110,-0.13531,-0.12698,-0.12362,-0.10613,-0.12329, 0.38819, 0.56965,-0.51588,-0.53201, 0.21503,-0.15500,-0.13183,-0.12138,-0.13798,-0.12171,-0.12246,-0.12329,-0.13429,-0.13429,-0.12244,-0.12244,-0.13677,-0.20914,-0.22871,-0.62165, 1.15183, 0.40050, 0.46800, 0.26767,-0.13359, 1.04902,-0.09648, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550,-0.53505,-0.12003,-0.55924, 0.70935,-0.06744, 0.31790, 0.61654,-0.40520,-0.51513,-0.46956
KernelVectorAddCBTrigILP4_128,-0.24341,-0.18226, 1.53940,-0.18830,-0.90603,-0.31003, 0.15901, 0.03352, 2.38623,-0.11850, 0.04762,-0.13256,-0.21076,-0.19231,-0.04860, 1.72196,-0.58920,-0.50678, 1.00856, 0.62033, 0.89845, 0.59484, 0.78866, 0.06059,-0.37498, 1.36821, 0.09047,-0.22020, 1.51785,-0.22531, 1.51786,-0.77892,-1.94382,-0.12059,-0.13702,-0.12773,-0.12407,-0.10712,-0.12256, 1.43638,-0.14024,-0.28323, 2.02479,-0.05568,-0.11399,-0.13268,-0.12039,-0.14145,-0.12036,-0.12169,-0.12256,-0.13661,-0.13661,-0.12132,-0.12132,-0.13248, 3.14679,-0.21470,-0.21076, 1.04523, 0.28892, 0.51982, 0.25563,-0.12437,-1.17246,-0.09595, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-3.55720, 0.10520, 0.61536, 0.61536, 2.39538,-0.11944,-0.26390, 0.20263, 0.27120, 1.13958,-2.01825,-0.45176, 0.77957,-0.25548
KernelVectorAddCBTrigILP2_64,-1.08084,-0.18226,-0.58599,-0.18830, 1.03486, 0.37322, 0.10361,-0.60201, 0.45443,-0.11294, 1.11458,-0.11275, 1.81306,-0.01118, 1.69096, 0.94415,-0.61677,-0.52583,-0.32279,-0.29600, 0.81361, 0.57391,-0.31827, 0.82100,-0.55793, 0.92068, 0.00115,-0.63468, 0.97687,-0.63814, 0.97685, 0.45217,-1.07957,-0.11675,-0.07252,-0.09759,-0.10764,-0.11026,-0.11034, 0.26735, 1.09567,-0.86345, 0.00741,-0.50879,-0.52596,-0.08280,-0.11272,-0.06635,-0.11085,-0.11061,-0.11034,-0.08086,-0.08086,-0.11146,-0.11146,-0.11281,-0.47704,-0.44567, 1.81306,-0.61933,-0.19944,-1.54659,-0.80865,-0.38055, 0.42261,-0.08291, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550, 0.44184,-0.11514, 1.89617, 0.67454, 0.23244, 1.04551,-1.13998, 1.26538, 2.24192, 1.59172
KernelVectorAddCBTrigILP2_64, 0.83328,-0.18226, 0.68924,-0.18830,-0.90603,-0.31464, 0.20304, 0.12380, 0.45443,-0.12128,-0.48587,-0.13485,-0.32016,-0.20382, 0.02764, 0.93768,-0.48070,-0.43179,-0.07256,-0.12377, 0.82835, 0.50608, 0.49394,-0.24596,-0.38593, 2.13789, 0.26109,-0.30820, 1.52335,-0.29688, 1.52337,-0.77814,-1.07957,-0.12057,-0.13702,-0.12773,-0.12407,-0.11626,-0.12213, 1.08204, 0.29378,-0.63766, 3.49678, 0.77267, 0.62826,-0.13247,-0.11994,-0.14067,-0.12027,-0.12124,-0.12213,-0.13577,-0.13577,-0.12123,-0.12123,-0.13492, 0.56120, 0.37563,-0.32016,-0.83128, 1.12977, 0.46140, 0.56520, 0.45305, 0.76585,-0.09631, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234, 0.61550, 0.61550, 0.44184,-0.11944,-0.26390, 0.36088, 0.42381, 1.50984,-1.13998,-0.45176, 1.38136,-0.13634
KernelVectorAddCB, 1.67071,-0.18226, 0.68924,-0.18830, 1.03486,-0.32935, 0.44346, 0.10574,-0.51160,-0.11850, 0.04762,-0.11350,-0.81244,-0.01148,-0.34568,-0.65013, 2.12869, 1.37169, 1.58685, 1.01834,-1.60191,-1.45569,-0.43734,-1.47594, 2.27503, 0.56463,-0.13772, 2.21084,-0.65438, 2.21108,-0.65438,-0.77779, 0.64892,-0.12110,-0.15304,-0.13412,-0.12224,-0.11723,-0.12403,-1.45434,-1.78129, 1.76396, 0.07474,-0.43679, 0.51599,-0.14410,-0.12099,-0.16345,-0.12184,-0.12248,-0.12403,-0.15189,-0.15189,-0.12281,-0.12281,-0.11349,-0.47262, 0.40146,-0.81244,-0.78008,-0.15678, 0.40242, 1.48186, 0.30738,-0.74448,-0.09672, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234,-1.63111,-1.63111,-0.53505,-0.12087,-0.98393,-1.61631,-0.70819,-1.23677, 0.61654,-1.02413,-0.51513,-1.03103
KernelVectorAdd, 1.43144,-0.18226, 1.11432,-0.18830, 1.03486,-0.33016, 0.21300, 0.16713,-0.51160,-0.11850, 0.04762,-0.11350,-0.81244,-0.01151,-0.33949,-0.65013, 2.14477, 1.38280, 1.60163, 1.02852,-1.60191,-1.45569,-0.43689,-1.47594, 2.29115, 0.60349,-0.12870, 2.22760,-0.64941, 2.22759,-0.64941,-0.77776, 0.64892,-0.12109,-0.15670,-0.13412,-0.12954,-0.11404,-0.12449,-1.38467,-1.92168, 1.93907,-0.38914,-0.43530, 0.28000,-0.14776,-0.12098,-0.16337,-0.12197,-0.12312,-0.12449,-0.15214,-0.15214,-0.12279,-0.12279,-0.11349,-0.46637, 0.19828,-0.81244, 0.24176,-0.55348, 0.54405, 1.22731,-0.00614,-1.10858,-0.09676, 0.00000, 0.00000,0,0, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.27248, 0.11234,-1.63111,-1.63111,-0.53505,-0.12087,-0.98393,-1.61631,-0.70819,-1.23677, 0.61654,-1.02413,-0.51513,-1.03103
