kernel,blksz_x,blksz_y,blksz_z,grdsz_x,grdsz_y,grdsz_z,numele,inst_per_warp,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,sysmem_read_transactions,sysmem_write_transactions,l2_read_transactions,l2_write_transactions,dram_read_transactions,dram_write_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,dram_read_throughput,dram_write_throughput,tex_cache_throughput,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_read_throughput,sysmem_write_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,tex_cache_transactions,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_pipe_busy,shared_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,l2_atomic_throughput,l2_atomic_transactions,l2_tex_read_transactions,stall_memory_throttle,stall_not_selected,l2_tex_write_transactions,flop_count_hp,flop_count_hp_add,flop_count_hp_mul,flop_count_hp_fma,inst_fp_16,ipc,issued_ipc,sm_efficiency,achieved_occupancy,eligible_warps_per_cycle,flop_hp_efficiency,flop_sp_efficiency,flop_dp_efficiency,stall_sleeping,duration,
KernelVectorAdd,224,1,1,320,1,1,4000000,12660.000000,100.000000,100.000000,96.509949,0.000069,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000008,516384,0.000000,0.000000,267.041114,133.520557,267.041114,133.520557,0.000000,0.000000,0.000000,0.000000,267.043250,137.895759,269.433802,267.041114,133.520557,267.066750,133.524830,0.000000,1.367242,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,252240,0,0,0,0,4000000,4000000,0,0,0,8120960,8121520,0.261458,37.004055,62.568682,0.000000,0.000000,0.001601,0.021022,0.087028,0.000000,4000000,0,68286720,0,8215040,12286720,158938880,0,8121520,390680,390680,506720,506720,0,0.000000,0.000000,0,1000000,0.008415,0.047737,500000,0,0,0,0,0,0.463647,0.717314,93.297042,0.432435,0.730144,0.000000,0.257696,0.000000,0.000000,0.115455,
KernelVectorAdd,256,1,1,320,1,1,4000000,11097.500000,100.000000,100.000000,96.509622,0.000079,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000576,500016,1000008,515024,0.000000,0.000000,287.018919,143.509459,287.018919,143.509459,0.000000,0.000000,0.000000,0.000000,287.021215,147.821631,289.957992,287.018919,143.509459,287.184241,143.514052,0.000000,1.469527,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,252560,0,0,0,0,4000000,4000000,0,0,0,8138240,8140619,0.252753,35.606251,63.531305,0.000000,0.000000,0.000219,0.152781,0.357824,0.000000,4000000,0,68327680,0,8245760,12327680,159358720,0,8140619,392920,392920,507680,507680,0,0.000000,0.000000,0,1000000,0.016720,0.082147,500000,0,0,0,0,0,0.564416,0.779979,83.868477,0.493957,0.803622,0.000000,0.277600,0.000000,0.000000,0.105919,
KernelVectorAdd,288,1,1,320,1,1,4000000,9882.222222,100.000000,100.000000,96.509295,0.000324,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000116,500264,0.000000,0.000000,301.408036,150.704018,301.408036,150.704018,0.000000,0.000000,0.000000,0.000000,301.442999,150.783590,304.880257,301.408036,150.704018,301.436971,150.708841,0.000000,1.543199,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,252880,0,0,0,0,4000000,4000000,0,0,0,28460800,8156240,0.434037,33.578631,65.037729,0.000000,0.000000,0.000250,0.146856,0.572514,0.000000,4000000,0,68368640,0,8276480,12368640,159778560,0,8156240,395160,395160,508640,508640,0,0.000000,0.000000,0,1000000,0.015549,0.214434,500000,0,0,0,0,0,0.832345,0.832615,92.045631,0.554776,0.893809,0.000000,0.044385,0.000000,0.000000,0.103102,
KernelVectorAdd,320,1,1,320,1,1,4000000,8910.000000,100.000000,100.000000,96.508970,0.000391,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000008,507512,0.000000,0.000000,315.445266,157.722633,315.445266,157.722633,0.000000,0.000000,0.000000,0.000000,315.447789,160.092258,319.482965,315.445266,157.722633,315.475549,157.727680,0.000000,1.615069,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,253200,0,0,0,0,4000000,4000000,0,0,0,28512000,8173600,0.226990,31.674327,66.814005,0.000000,0.000000,0.000261,0.024072,0.841111,0.000000,4000000,0,68409600,0,8307200,12409600,160198400,0,8173600,397400,397400,509600,509600,0,0.000000,0.000000,0,1000000,0.016815,0.402420,500000,0,0,0,0,0,0.866258,0.866597,91.906870,0.615859,1.024707,0.000000,0.043674,0.000000,0.000000,0.100255,
KernelVectorAdd,352,1,1,320,1,1,4000000,8114.545455,100.000000,100.000000,96.508646,0.000107,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000008,506733,0.000000,0.000000,325.182463,162.591232,325.182463,162.591232,0.000000,0.000000,0.000000,0.000000,325.185065,164.780685,329.761032,325.182463,162.591232,325.213681,162.596435,0.000000,1.664924,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,253520,0,0,0,0,4000000,4000000,0,0,0,8190080,8190960,0.839098,29.605680,67.816392,0.000000,0.000000,0.000249,0.025096,1.088731,0.000000,4000000,0,68450560,0,8337920,12450560,160618240,0,8190960,399640,399640,510560,510560,0,0.000000,0.000000,0,1000000,0.016325,0.608428,500000,0,0,0,0,0,0.484876,0.895697,91.686495,0.671232,1.152062,0.000000,0.312726,0.000000,0.000000,0.096031,
KernelVectorAdd,384,1,1,320,1,1,4000000,7451.666667,100.000000,100.000000,96.508323,0.000117,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000144,494757,0.000000,0.000000,328.537816,164.268908,328.537816,164.268908,0.000000,0.000000,0.000000,0.000000,328.585126,162.546384,333.584157,328.537816,164.268908,328.569356,164.274165,0.000000,1.682102,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,253840,0,0,0,0,4000000,4000000,0,0,0,28614400,8208320,0.326541,27.863285,69.392871,0.000000,0.000000,0.002149,0.195256,1.334131,0.000000,4000000,0,68491520,0,8368640,12491520,161038080,0,8208320,401880,401880,511520,511520,0,0.000000,0.000000,0,1000000,0.014851,0.870916,500000,0,0,0,0,0,0.904895,0.895506,91.778001,0.736504,1.286242,0.000000,0.315835,0.000000,0.000000,0.093918,
KernelVectorAdd,416,1,1,320,1,1,4000000,6890.769231,100.000000,100.000000,96.508001,0.000126,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000008,506838,0.000000,0.000000,326.114748,163.057374,326.114748,163.057374,0.000000,0.000000,0.000000,0.000000,326.117357,165.287347,331.541298,326.114748,163.057374,326.146055,163.062592,0.000000,1.669697,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,254160,0,0,0,0,4000000,4000000,0,0,0,28665600,8225859,0.189625,25.981112,70.871528,0.000000,0.000000,0.000285,0.351506,1.516132,0.000000,4000000,0,68532480,0,8399360,12532480,161457920,0,8225859,404120,404120,512480,512480,0,0.000000,0.000000,0,1000000,0.014514,1.075299,500000,0,0,0,0,0,0.919532,0.919648,91.202546,0.792899,1.434220,0.000000,0.046298,0.000000,0.000000,0.094495,
KernelVectorAdd,448,1,1,320,1,1,4000000,6410.000000,100.000000,100.000000,96.507680,0.000544,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000024,505195,0.000000,0.000000,333.579458,166.789729,333.579458,166.789729,0.000000,0.000000,0.000000,0.000000,333.587464,168.522674,339.557202,333.579458,166.789729,333.611482,166.795066,0.000000,1.707915,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,254480,0,0,0,0,4000000,4000000,0,0,0,28716800,8243040,0.178580,24.347482,72.501185,0.000000,0.000000,0.000358,0.025585,1.740726,0.000000,4000000,0,68573440,0,8430080,12573440,161877760,0,8243040,406360,406360,513440,513440,0,0.000000,0.000000,0,1000000,0.014865,1.191218,500000,0,0,0,0,0,0.923894,0.924396,92.408497,0.853959,1.563591,0.000000,0.317935,0.000000,0.000000,0.091295,
KernelVectorAdd,480,1,1,320,1,1,4000000,5993.333333,100.000000,100.000000,96.507361,0.000145,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000088,505237,0.000000,0.000000,336.107573,168.053786,336.107573,168.053786,0.000000,0.000000,0.000000,0.000000,336.137150,169.813982,342.560838,336.107573,168.053786,336.139839,168.059164,0.000000,1.720860,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,254800,0,0,0,0,4000000,4000000,0,0,0,8259200,8260400,0.171767,23.310578,72.986177,0.000000,0.000000,0.000409,0.180048,1.891997,0.000000,4000000,0,68614400,0,8460800,12614400,162297600,0,8260400,408600,408600,514400,514400,0,0.000000,0.000000,0,1000000,0.029174,1.429850,500000,0,0,0,0,0,0.455023,0.934088,90.000054,0.914624,1.732801,0.000000,0.322301,0.000000,0.000000,0.091647,
KernelVectorAdd,512,1,1,320,1,1,4000000,5628.750000,100.000000,100.000000,96.507042,0.000155,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000008,505326,0.000000,0.000000,335.181438,167.590719,335.181438,167.590719,0.000000,0.000000,0.000000,0.000000,335.184120,169.375895,342.045954,335.181438,167.590719,335.213616,167.596082,0.000000,1.716118,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,255120,0,0,0,0,4000000,4000000,0,0,0,8276480,8277760,0.273765,21.665196,74.221163,0.000000,0.000000,0.002305,0.025604,2.260244,0.000000,4000000,0,68655360,0,8491520,12655360,162717440,0,8277760,410840,410840,515360,515360,0,0.000000,0.000000,0,1000000,0.015463,1.536261,500000,0,0,0,0,0,0.438824,0.939656,91.518828,0.974792,1.868749,0.000000,0.318410,0.000000,0.000000,0.091807,
KernelVectorAdd,544,1,1,320,1,1,4000000,5307.058824,100.000000,100.000000,96.506725,0.000507,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000008,519340,0.000000,0.000000,275.860585,137.930292,275.860585,137.930292,0.000000,0.000000,0.000000,0.000000,275.862791,143.265436,281.863311,275.860585,137.930292,275.887067,137.934706,0.000000,1.412396,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,255440,0,0,0,0,4000000,4000000,0,0,0,28870400,8295279,0.372723,29.051081,67.794570,0.000000,0.000000,0.000424,0.240415,1.561899,0.000000,4000000,0,68696320,0,8522240,12696320,163137280,0,8295279,413080,413080,516320,516320,0,0.000000,0.000000,0,1000000,0.015661,0.963227,500000,0,0,0,0,0,0.893262,0.893716,79.025580,0.763806,1.281519,0.000000,0.267579,0.000000,0.000000,0.110782,
KernelVectorAdd,576,1,1,320,1,1,4000000,5021.111111,100.000000,100.000000,96.506409,0.000520,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000008,518271,0.000000,0.000000,282.684749,141.342375,282.684749,141.342375,0.000000,0.000000,0.000000,0.000000,282.687011,146.507308,289.197806,282.684749,141.342375,282.711887,141.346898,0.000000,1.447336,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,255760,0,0,0,0,4000000,4000000,0,0,0,28921600,8312624,0.205540,27.524129,69.209414,0.000000,0.000000,0.000441,0.281128,1.616802,0.000000,4000000,0,68737280,0,8552960,12737280,163557120,0,8312624,415320,415320,517280,517280,0,0.000000,0.000000,0,1000000,0.013790,1.148756,500000,0,0,0,0,0,0.907251,0.907723,83.924578,0.809492,1.396637,0.000000,0.271922,0.000000,0.000000,0.109311,
KernelVectorAdd,608,1,1,320,1,1,4000000,4765.263158,100.000000,100.000000,96.506094,0.000562,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000008,519640,0.000000,0.000000,287.351007,143.675504,287.351007,143.675504,0.000000,0.000000,0.000000,0.000000,287.353306,149.319078,294.339384,287.351007,143.675504,287.378593,143.680101,0.000000,1.471228,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,256080,0,0,0,0,4000000,4000000,0,0,0,8328320,8329982,0.200577,26.642101,69.867969,0.000000,0.000000,0.000489,0.036348,1.868001,0.000000,4000000,0,68778240,0,8583680,12778240,163976960,0,8329982,417560,417560,518240,518240,0,0.000000,0.000000,0,1000000,0.013742,1.370773,500000,0,0,0,0,0,0.467456,0.939370,81.811955,0.845993,1.640000,0.000000,0.273331,0.000000,0.000000,0.107231,
KernelVectorAdd,640,1,1,320,1,1,4000000,4535.000000,100.000000,100.000000,96.505780,0.000192,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000056,518821,0.000000,0.000000,292.845712,146.422856,292.845712,146.422856,0.000000,0.000000,0.000000,0.000000,292.862111,151.934505,300.342562,292.845712,146.422856,292.873825,146.427541,0.000000,1.499360,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,256400,0,0,0,0,4000000,4000000,0,0,0,29024000,8347200,0.193704,25.684564,70.585198,0.000000,0.000000,0.000422,0.038326,2.026985,0.000000,4000000,0,68819200,0,8614400,12819200,164396800,0,8347200,419800,419800,519200,519200,0,0.000000,0.000000,0,1000000,0.011987,1.458814,500000,0,0,0,0,0,0.947086,0.947267,78.524482,0.894579,1.639568,0.000000,0.282311,0.000000,0.000000,0.107294,
KernelVectorAdd,672,1,1,320,1,1,4000000,4326.666667,100.000000,100.000000,96.505467,0.000201,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000088,506751,0.000000,0.000000,294.498082,147.249041,294.498082,147.249041,0.000000,0.000000,0.000000,0.000000,294.523998,149.237197,302.414190,294.498082,147.249041,294.526354,147.253753,0.000000,1.507820,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,256720,0,0,0,0,4000000,4000000,0,0,0,29075200,8364558,0.188745,24.785004,70.835955,0.000000,0.000000,0.000562,0.239076,2.327738,0.000000,4000000,0,68860160,0,8645120,12860160,164816640,0,8364558,422040,422040,520160,520160,0,0.000000,0.000000,0,1000000,0.012855,1.610065,500000,0,0,0,0,0,0.917961,0.924283,83.918928,0.932890,1.762745,0.000000,0.042155,0.000000,0.000000,0.103263,
KernelVectorAdd,704,1,1,320,1,1,4000000,4137.272727,100.000000,100.000000,96.505155,0.000210,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000008,508441,0.000000,0.000000,321.554589,160.777294,321.554589,160.777294,0.000000,0.000000,0.000000,0.000000,321.557161,163.491537,330.609566,321.554589,160.777294,321.585458,160.782439,0.000000,1.646349,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,257040,0,0,0,0,4000000,4000000,0,0,0,29126400,8381920,0.447259,30.153977,67.142893,0.000000,0.000000,0.000457,0.045970,1.362344,0.000000,4000000,0,68901120,0,8675840,12901120,165236480,0,8381920,424280,424280,521120,521120,0,0.000000,0.000000,0,1000000,0.014122,0.832978,500000,0,0,0,0,0,0.904975,0.903946,91.288958,0.674585,1.251956,0.000000,0.307468,0.000000,0.000000,0.095391,
KernelVectorAdd,736,1,1,320,1,1,4000000,3964.347826,100.000000,100.000000,96.504844,0.000219,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000576,500016,1000008,506220,0.000000,0.000000,323.488216,161.744108,323.488216,161.744108,0.000000,0.000000,0.000000,0.000000,323.490804,163.756205,333.011709,323.488216,161.744108,323.674545,161.749284,0.000000,1.656249,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,257360,0,0,0,0,4000000,4000000,0,0,0,29177600,8401120,0.529928,28.961526,68.059652,0.000000,0.000000,0.002515,0.045605,1.481718,0.000000,4000000,0,68942080,0,8706560,12942080,165656320,0,8401120,426520,426520,522080,522080,0,0.000000,0.000000,0,1000000,0.014032,0.905024,500000,0,0,0,0,0,0.921991,0.922193,91.567818,0.694910,1.313325,0.000000,0.041492,0.000000,0.000000,0.096062,
KernelVectorAdd,768,1,1,320,1,1,4000000,3805.833333,100.000000,100.000000,96.504535,0.000228,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000576,500016,1000008,506613,0.000000,0.000000,319.575388,159.787694,319.575388,159.787694,0.000000,0.000000,0.000000,0.000000,319.577945,161.901046,329.392744,319.575388,159.787694,319.759463,159.792807,0.000000,1.636215,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,257680,0,0,0,0,4000000,4000000,0,0,0,29228800,8416640,0.428156,28.460616,68.224410,0.000000,0.000000,0.002482,0.046309,1.734320,0.000000,4000000,0,68983040,0,8737280,12983040,166076160,0,8416640,428760,428760,523040,523040,0,0.000000,0.000000,0,1000000,0.013402,1.090305,500000,0,0,0,0,0,0.912259,0.919349,91.857316,0.726213,1.411347,0.000000,0.041631,0.000000,0.000000,0.096511,
KernelVectorAdd,800,1,1,320,1,1,4000000,3660.000000,100.000000,100.000000,96.504226,0.000305,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000624,500016,1000096,496308,0.000000,0.000000,324.608674,162.304337,324.608674,162.304337,0.000000,0.000000,0.000000,0.000000,324.639837,161.105882,334.996152,324.608674,162.304337,324.811230,162.309531,0.000000,1.661985,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,258000,0,0,0,0,4000000,4000000,0,0,0,29280000,8434570,0.529376,27.430419,68.838600,0.000000,0.000000,0.000581,0.047599,1.794190,0.000000,4000000,0,69024000,0,8768000,13024000,166496000,0,8434570,431000,431000,524000,524000,0,0.000000,0.000000,0,1000000,0.016493,1.342742,500000,0,0,0,0,0,0.930744,0.914034,91.349760,0.753633,1.539275,0.000000,0.311842,0.000000,0.000000,0.096062,
KernelVectorAdd,832,1,1,320,1,1,4000000,3525.384615,100.000000,100.000000,96.503919,0.000245,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000008,507161,0.000000,0.000000,325.943548,162.971774,325.943548,162.971774,0.000000,0.000000,0.000000,0.000000,325.946156,165.305856,336.790949,325.943548,162.971774,325.974839,162.976989,0.000000,1.668820,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,258320,0,0,0,0,4000000,4000000,0,0,0,29331200,8451354,0.405388,26.513545,69.541955,0.000000,0.000000,0.000585,0.258977,1.935532,0.000000,4000000,0,69064960,0,8798720,13064960,166915840,0,8451354,433240,433240,524960,524960,0,0.000000,0.000000,0,1000000,0.017079,1.326938,500000,0,0,0,0,0,0.934232,0.930669,92.413190,0.790362,1.581121,0.000000,0.304913,0.000000,0.000000,0.093918,
KernelVectorAdd,864,1,1,320,1,1,4000000,3400.740741,100.000000,100.000000,96.503613,0.000510,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000008,506819,0.000000,0.000000,328.132678,164.066339,328.132678,164.066339,0.000000,0.000000,0.000000,0.000000,328.135304,166.303876,339.472944,328.132678,164.066339,328.164179,164.071589,0.000000,1.680028,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,258640,0,0,0,0,4000000,4000000,0,0,0,29382400,8469014,0.394354,26.228194,69.251906,0.000000,0.000000,0.000630,0.232510,2.266761,0.000000,4000000,0,69105920,0,8829440,13105920,167335680,0,8469014,435480,435480,525920,525920,0,0.000000,0.000000,0,1000000,0.019352,1.606293,500000,0,0,0,0,0,0.922542,0.923013,91.137696,0.813008,1.737359,0.000000,0.043967,0.000000,0.000000,0.093278,
KernelVectorAdd,896,1,1,320,1,1,4000000,3285.000000,100.000000,100.000000,96.503307,0.000263,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000576,500016,1000088,494597,0.000000,0.000000,333.489872,166.744936,333.489872,166.744936,0.000000,0.000000,0.000000,0.000000,333.519219,164.943090,345.442149,333.489872,166.744936,333.681962,166.750272,0.000000,1.707457,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,258960,0,0,0,0,4000000,4000000,0,0,0,29433600,8488643,0.200895,25.444863,70.173379,0.000000,0.000000,0.002677,0.237814,2.314102,0.000000,4000000,0,69146880,0,8860160,13146880,167755520,0,8488643,437720,437720,526880,526880,0,0.000000,0.000000,0,1000000,0.018364,1.607906,500000,0,0,0,0,0,0.927955,0.928199,93.096963,0.847661,1.793769,0.000000,0.044054,0.000000,0.000000,0.094430,
KernelVectorAdd,32,1,1,448,1,1,4000000,62660.000000,100.000000,100.000000,96.511807,0.000056,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000088,509485,0.000000,0.000000,73.608882,36.804441,73.608882,36.804441,0.000000,0.000000,0.000000,0.000000,73.615359,37.502621,73.740789,73.608882,36.804441,73.615948,36.805619,0.000000,385.919922,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,250448,0,0,0,0,4000000,4000000,0,0,0,8024192,8024640,0.333440,48.407419,51.220654,0.000000,0.000000,0.000000,0.028113,0.006401,0.000000,4000000,0,68057344,0,8043008,12057344,156587776,0,8024640,378136,378136,501344,501344,0,0.000000,0.000000,0,1000000,0.000540,0.003432,500000,0,0,0,0,0,0.367429,0.189576,97.313052,0.086996,0.189761,0.000000,0.071494,0.000000,0.000000,0.416187,
KernelVectorAdd,64,1,1,448,1,1,4000000,31410.000000,100.000000,100.000000,96.511339,0.000077,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000624,500016,1000008,519832,0.000000,0.000000,135.819467,67.909734,135.819467,67.909734,0.000000,0.000000,0.000000,0.000000,135.820554,70.603305,136.306244,135.819467,67.909734,135.904218,67.911907,0.000000,712.080078,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,250896,0,0,0,0,4000000,4000000,0,0,0,28143360,8049002,0.313670,45.270055,54.372428,0.000000,0.000000,0.000774,0.008988,0.021499,0.000000,4000000,0,68114688,0,8086016,12114688,157175552,0,8049002,381272,381272,502688,502688,0,0.000000,0.000000,0,1000000,0.001029,0.011557,500000,0,0,0,0,0,0.353538,0.353413,95.220910,0.172849,0.354656,0.000000,0.131869,0.000000,0.000000,0.224861,
KernelVectorAdd,96,1,1,448,1,1,4000000,20993.333333,100.000000,100.000000,96.510873,0.000133,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000624,500016,1000096,507579,0.000000,0.000000,188.390978,94.195489,188.390978,94.195489,0.000000,0.000000,0.000000,0.000000,188.409064,95.623304,189.403768,188.390978,94.195489,188.508534,94.198503,0.000000,987.705078,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,251344,0,0,0,0,4000000,4000000,0,0,0,8072576,8073447,0.296328,42.497758,57.074741,0.000000,0.000000,0.000064,0.071515,0.037932,0.000000,4000000,0,68172032,0,8129024,12172032,157763328,0,8073447,384408,384408,504032,504032,0,0.000000,0.000000,0,1000000,0.001475,0.020186,500000,0,0,0,0,0,0.554687,0.493023,71.152281,0.258724,0.499551,0.000000,0.182534,0.000000,0.000000,0.162974,
KernelVectorAdd,128,1,1,448,1,1,4000000,15785.000000,100.000000,100.000000,96.510410,0.000040,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000008,517797,0.000000,0.000000,233.308196,116.654098,233.308196,116.654098,0.000000,0.000000,0.000000,0.000000,233.310063,120.806284,234.980550,233.308196,116.654098,233.330594,116.657831,0.000000,1.194530,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,251792,0,0,0,0,4000000,4000000,0,0,0,28286720,8097088,0.281477,40.002189,59.530806,0.000000,0.000000,0.001369,0.087254,0.060831,0.000000,4000000,0,68229376,0,8172032,12229376,158351104,0,8097088,387544,387544,505376,505376,0,0.000000,0.000000,0,1000000,0.002628,0.033446,500000,0,0,0,0,0,0.622374,0.622399,93.448057,0.346714,0.626920,0.000000,0.223004,0.000000,0.000000,0.133342,
KernelVectorAdd,160,1,1,448,1,1,4000000,12660.000000,100.000000,100.000000,96.509949,0.000049,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000008,515720,0.000000,0.000000,263.464575,131.732288,263.464575,131.732288,0.000000,0.000000,0.000000,0.000000,263.466683,135.873951,265.825218,263.464575,131.732288,263.489868,131.736503,0.000000,1.348929,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,252240,0,0,0,0,4000000,4000000,0,0,0,28358400,8121360,0.325021,37.171240,62.235611,0.000000,0.000000,0.000212,0.014912,0.187405,0.000000,4000000,0,68286720,0,8215040,12286720,158938880,0,8121360,390680,390680,506720,506720,0,0.000000,0.000000,0,1000000,0.009029,0.056570,500000,0,0,0,0,0,0.717477,0.715748,93.166730,0.426802,0.730838,0.000000,0.252302,0.000000,0.000000,0.115294,
KernelVectorAdd,192,1,1,448,1,1,4000000,10576.666667,100.000000,100.000000,96.509491,0.000059,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,1000000,500000,0,5,1000096,500016,1000008,513536,0.000000,0.000000,292.518034,146.259017,292.518034,146.259017,0.000000,0.000000,0.000000,0.000000,292.520375,150.218541,295.663188,292.518034,146.259017,292.546116,146.263698,0.000000,1.497683,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,252688,0,0,0,0,4000000,4000000,0,0,0,8145152,8145632,0.306045,34.772901,64.142898,0.000000,0.000000,0.000282,0.114521,0.492035,0.000000,4000000,0,68344064,0,8258048,12344064,159526656,0,8145632,393816,393816,508064,508064,0,0.000000,0.000000,0,1000000,0.015722,0.155595,500000,0,0,0,0,0,0.471691,0.800262,91.670766,0.518485,0.850000,0.000000,0.280593,0.000000,0.000000,0.105919,
